Now loading data using DB:  etcd
core
Using request distribution 'uniform' a keyrange of [0 99999]
***************** properties *****************
"updateproportion"="0.5"
"scanproportion"="0"
"workload"="core"
"requestdistribution"="uniform"
"readproportion"="0.5"
"etcd.dial_timeout"="10s"
"threadcount"="8"
"readallfields"="true"
"dotransactions"="true"
"command"="run"
"etcd.endpoints"="192.168.37.18:2379"
"operationcount"="50000"
"docollectingdata"="false"
"measurementtype"="raw"
"insertproportion"="0"
"recordcount"="100000"
**********************************************
**********************************************
Run finished, takes 8m33.198726854s
READ,1716265699878008,110175
READ,1716265699877963,110231
READ,1716265699933978,108991
READ,1716265699933230,109804
READ,1716265699934028,109012
READ,1716265700042976,55520
READ,1716265700044216,109328
READ,1716265700044967,108598
READ,1716265700043046,110684
READ,1716265700098441,109822
READ,1716265700098705,109604
READ,1716265700154105,108899
READ,1716265700154989,108052
READ,1716265700153555,109488
READ,1716265700208321,109665
READ,1716265700208280,109716
READ,1716265700265630,107376
READ,1716265700263052,109959
READ,1716265700265092,107942
READ,1716265700318594,109184
READ,1716265700320793,107002
READ,1716265700373782,109033
READ,1716265700373025,109792
READ,1716265700428818,109329
READ,1716265700427791,110408
READ,1716265700429636,108587
READ,1716265700482831,110209
READ,1716265700484122,108928
READ,1716265700482835,110414
READ,1716265700539808,108066
READ,1716265700538234,109669
READ,1716265700538211,109727
READ,1716265700538157,109847
READ,1716265700593053,109299
READ,1716265700593063,109378
READ,1716265700593260,109191
READ,1716265700663966,92995
READ,1716265700647949,109189
READ,1716265700702463,109386
READ,1716265700702363,109545
READ,1716265700703320,108653
READ,1716265700757886,108777
READ,1716265700758964,107821
READ,1716265700759024,107763
READ,1716265700812250,110163
READ,1716265700812502,109951
READ,1716265700811984,110483
READ,1716265700867623,109452
READ,1716265700867580,109542
READ,1716265700866798,110333
READ,1716265700922475,109297
READ,1716265700922468,109426
READ,1716265700922466,109429
READ,1716265700977807,108933
READ,1716265700977135,109606
READ,1716265700977140,109609
READ,1716265700978104,108722
READ,1716265700977085,109788
READ,1716265701031784,109688
READ,1716265701086886,109486
READ,1716265701086756,109699
READ,1716265701086761,109729
READ,1716265701086755,109734
READ,1716265701143441,107574
READ,1716265701141485,109564
READ,1716265701142488,108586
READ,1716265701196384,109667
READ,1716265701196501,109583
READ,1716265701198486,107655
READ,1716265701196466,109756
READ,1716265701251061,109795
READ,1716265701306092,109407
READ,1716265701306234,109298
READ,1716265701361849,108654
READ,1716265701362256,108258
READ,1716265701362663,107876
READ,1716265701361784,108756
READ,1716265701360871,109677
READ,1716265701417082,108533
READ,1716265701470550,109908
READ,1716265701470552,109936
READ,1716265701470967,109522
READ,1716265701470562,109946
READ,1716265701470525,109988
READ,1716265701471017,109551
READ,1716265701526180,109171
READ,1716265701525628,109867
READ,1716265701580518,109705
READ,1716265701580584,109686
READ,1716265701580501,109771
READ,1716265701580470,109831
READ,1716265701580502,109801
READ,1716265701580524,109813
READ,1716265701635369,109477
READ,1716265701690353,109644
READ,1716265701690236,109768
READ,1716265701690287,109845
READ,1716265701745952,109066
READ,1716265701744863,110161
READ,1716265701746551,108502
READ,1716265701746139,108939
READ,1716265701800012,109770
READ,1716265701800146,109764
READ,1716265701800017,109899
READ,1716265701856958,109389
READ,1716265701909927,111227
READ,1716265701911139,110021
READ,1716265701911173,110030
READ,1716265701911114,110104
READ,1716265701966749,109104
READ,1716265701966407,109475
READ,1716265702021229,109464
READ,1716265702021949,108759
READ,1716265702077028,108653
READ,1716265702075899,109783
READ,1716265702076972,108723
READ,1716265702077616,108080
READ,1716265702075868,109852
READ,1716265702132613,107661
READ,1716265702185699,109262
READ,1716265702185736,109317
READ,1716265702185707,109369
READ,1716265702185695,109395
READ,1716265702240288,109481
READ,1716265702241794,108091
READ,1716265702241218,108731
READ,1716265702295103,109376
READ,1716265702294974,109524
READ,1716265702295091,109411
READ,1716265702353093,106349
READ,1716265702349783,109692
READ,1716265702350496,108995
READ,1716265702405488,109197
READ,1716265702404516,110185
READ,1716265702404495,110303
READ,1716265702459488,109993
READ,1716265702516299,107800
READ,1716265702515458,108781
READ,1716265702515399,108846
READ,1716265702570711,108088
READ,1716265702570512,108323
READ,1716265702625522,108096
READ,1716265702680262,108040
READ,1716265702681315,107047
READ,1716265702680140,108224
READ,1716265702678811,109667
READ,1716265702733631,109678
READ,1716265702735464,107907
READ,1716265702788492,109507
READ,1716265702790256,107776
READ,1716265702843349,109308
READ,1716265702899746,107547
READ,1716265702898014,109361
READ,1716265702955545,106470
READ,1716265702954996,107042
READ,1716265702953540,108524
READ,1716265702954444,107751
READ,1716265703007300,109590
READ,1716265703010871,106149
READ,1716265703062029,109573
READ,1716265703062212,109435
READ,1716265703117034,109413
READ,1716265703117751,108776
READ,1716265703119226,107384
READ,1716265703118195,108463
READ,1716265703172539,108880
READ,1716265703173414,108054
READ,1716265703171613,109870
READ,1716265703226615,109621
READ,1716265703281965,108853
READ,1716265703281483,109433
READ,1716265703282230,108828
READ,1716265703281431,109647
READ,1716265703281496,109751
READ,1716265703337701,108078
READ,1716265703393089,107180
READ,1716265703391102,109225
READ,1716265703390928,109413
READ,1716265703391072,109288
READ,1716265703446298,108776
READ,1716265703445794,109293
READ,1716265703500375,109351
READ,1716265703502248,107584
READ,1716265703502108,107745
READ,1716265703500353,109507
READ,1716265703609865,55849
READ,1716265703609845,55935
READ,1716265703611526,108939
READ,1716265703610702,109847
READ,1716265703609872,110724
READ,1716265703665666,110165
READ,1716265703667136,108797
READ,1716265703720476,109459
READ,1716265703776135,108478
READ,1716265703776170,108452
READ,1716265703831478,107864
READ,1716265703829946,109514
READ,1716265703833326,106146
READ,1716265703833250,106225
READ,1716265703884626,109477
READ,1716265703884635,109523
READ,1716265703888571,105591
READ,1716265703886923,107246
READ,1716265703994180,55765
READ,1716265703994172,55820
READ,1716265703995078,109722
READ,1716265703995109,109719
READ,1716265703995084,109844
READ,1716265704050038,109837
READ,1716265704050015,109868
READ,1716265704159898,55810
READ,1716265704161204,109268
READ,1716265704217091,108650
READ,1716265704216392,109366
READ,1716265704216560,109237
READ,1716265704271513,109115
READ,1716265704271210,109471
READ,1716265704272335,108403
READ,1716265704271041,109721
READ,1716265704270486,110280
READ,1716265704325811,109556
READ,1716265704381382,108787
READ,1716265704381380,108817
READ,1716265704380693,109514
READ,1716265704380774,109572
READ,1716265704436389,108637
READ,1716265704436490,108709
READ,1716265704490223,109495
READ,1716265704491847,107942
READ,1716265704545780,108643
READ,1716265704545835,108679
READ,1716265704545209,109315
READ,1716265704546204,108371
READ,1716265704601288,108130
READ,1716265704599801,109654
READ,1716265704600588,108911
READ,1716265704654535,109807
READ,1716265704655211,109137
READ,1716265704710101,108910
READ,1716265704709432,109712
READ,1716265704709467,109685
READ,1716265704710456,108791
READ,1716265704819024,55615
READ,1716265704819259,110334
READ,1716265704821573,108042
READ,1716265704819155,110496
READ,1716265704875937,108242
READ,1716265704874701,109542
READ,1716265704875249,108995
READ,1716265704929628,109230
READ,1716265704929604,109344
READ,1716265704929664,109400
READ,1716265704984256,109731
READ,1716265704984254,109733
READ,1716265705038870,110045
READ,1716265705042132,106802
READ,1716265705041216,107860
READ,1716265705039786,109388
READ,1716265705039075,110114
READ,1716265705038960,110273
READ,1716265705094004,109587
READ,1716265705149201,109264
READ,1716265705148950,109567
READ,1716265705149245,109354
READ,1716265705149181,109552
READ,1716265705148932,109841
READ,1716265705205006,108271
READ,1716265705204480,108815
READ,1716265705258528,109663
READ,1716265705258477,109738
READ,1716265705258745,109481
READ,1716265705313310,109591
READ,1716265705368855,108709
READ,1716265705368239,109422
READ,1716265705369654,108012
READ,1716265705368205,109566
READ,1716265705425529,106935
READ,1716265705422914,109664
READ,1716265705477574,110121
READ,1716265705480083,107694
READ,1716265705477780,109999
READ,1716265705477675,110114
READ,1716265705477674,110117
READ,1716265705532481,109973
READ,1716265705588064,109200
READ,1716265705589438,108011
READ,1716265705587802,109683
READ,1716265705587793,109714
READ,1716265705587789,109740
READ,1716265705642469,109585
READ,1716265705643276,108784
READ,1716265705697498,109403
READ,1716265705754569,106991
READ,1716265705752073,109502
READ,1716265705752758,108835
READ,1716265705752067,109541
READ,1716265705808621,107689
READ,1716265705861588,109553
READ,1716265705861616,109595
READ,1716265705861607,109608
READ,1716265705861572,109646
READ,1716265705919967,106000
READ,1716265705917646,108379
READ,1716265705971637,109217
READ,1716265705971234,109622
READ,1716265706030815,104885
READ,1716265706025980,109798
READ,1716265706082267,108198
READ,1716265706080867,109663
READ,1716265706082064,108486
READ,1716265706136989,108329
READ,1716265706135789,109599
READ,1716265706137620,107768
READ,1716265706190545,109360
READ,1716265706246412,113356
READ,1716265706245417,114571
READ,1716265706247453,112570
READ,1716265706246424,113642
READ,1716265706299922,114678
READ,1716265706302163,112489
READ,1716265706359934,109449
READ,1716265706360030,109436
READ,1716265706415167,108942
READ,1716265706471542,107204
READ,1716265706470159,108658
READ,1716265706469480,109356
READ,1716265706471564,107329
READ,1716265706469422,109481
READ,1716265706525825,108030
READ,1716265706524123,109810
READ,1716265706526811,107160
READ,1716265706578830,109605
READ,1716265706578851,109606
READ,1716265706578760,109813
READ,1716265706634601,108565
READ,1716265706633943,109251
READ,1716265706688589,109333
READ,1716265706688455,109498
READ,1716265706745483,107239
READ,1716265706743210,109658
READ,1716265706745730,107141
READ,1716265706743179,109696
READ,1716265706800952,107278
READ,1716265706852738,110127
READ,1716265706853452,109414
READ,1716265706853458,109635
READ,1716265706852887,110278
READ,1716265706852880,110321
READ,1716265706962878,56515
READ,1716265706963675,110732
READ,1716265706963103,111364
READ,1716265706965888,108579
READ,1716265706964106,110384
READ,1716265706963173,111422
READ,1716265707019137,110204
READ,1716265707019131,110254
READ,1716265707074480,109665
READ,1716265707074747,109988
READ,1716265707074510,110228
READ,1716265707074421,110338
READ,1716265707074610,110359
READ,1716265707129357,109546
READ,1716265707185344,108486
READ,1716265707184755,109204
READ,1716265707184748,109251
READ,1716265707184982,109069
READ,1716265707239609,108750
READ,1716265707240429,107956
READ,1716265707238916,110117
READ,1716265707296168,106673
READ,1716265707293849,109046
READ,1716265707293975,108941
READ,1716265707348374,109346
READ,1716265707349890,107876
READ,1716265707349049,108723
READ,1716265707403702,108744
READ,1716265707402909,109551
READ,1716265707458449,109052
READ,1716265707460348,107173
READ,1716265707457733,109790
READ,1716265707457783,109792
READ,1716265707513440,108715
READ,1716265707512461,109765
READ,1716265707512476,109841
READ,1716265707513141,109229
READ,1716265707567535,109353
READ,1716265707567589,109307
READ,1716265707567536,109395
READ,1716265707622240,109635
READ,1716265707622381,109538
READ,1716265707622327,109595
READ,1716265707622172,109762
READ,1716265707676909,109621
READ,1716265707678490,108047
READ,1716265707731888,109478
READ,1716265707731945,109425
READ,1716265707786539,109561
READ,1716265707787491,108622
READ,1716265707786549,109585
READ,1716265707788060,108199
READ,1716265707843517,107210
READ,1716265707841384,109465
READ,1716265707897065,108476
READ,1716265707896126,109458
READ,1716265707951942,108279
READ,1716265707951674,108621
READ,1716265707950868,109463
READ,1716265707950738,109601
READ,1716265708005550,109642
READ,1716265708005595,109599
READ,1716265708019846,95356
READ,1716265708060349,109618
READ,1716265708060345,109648
READ,1716265708115955,108707
READ,1716265708115973,108759
READ,1716265708130476,94320
READ,1716265708115207,109656
READ,1716265708170668,108725
READ,1716265708226213,108081
READ,1716265708225854,108592
READ,1716265708225905,108583
READ,1716265708280052,109883
READ,1716265708334500,110290
READ,1716265708334311,110497
READ,1716265708335003,109834
READ,1716265708335562,109288
READ,1716265708390906,108585
READ,1716265708391608,107941
READ,1716265708444849,109496
READ,1716265708445629,108733
READ,1716265708444820,109562
READ,1716265708501077,107973
READ,1716265708499503,109551
READ,1716265708554373,109445
READ,1716265708554393,109488
READ,1716265708555776,108118
READ,1716265708554359,109554
READ,1716265708609062,109751
READ,1716265708609066,109877
READ,1716265708611441,107739
READ,1716265708665847,107872
READ,1716265708663830,109901
READ,1716265708663924,109891
READ,1716265708663909,109931
READ,1716265708718829,109712
READ,1716265708719194,109365
READ,1716265708773736,109426
READ,1716265708774386,108865
READ,1716265708773828,109443
READ,1716265708829700,108117
READ,1716265708828555,109285
READ,1716265708885754,106806
READ,1716265708883265,109316
READ,1716265708884270,108354
READ,1716265708940306,106964
READ,1716265708937834,109456
READ,1716265708937852,109440
READ,1716265708994580,107394
READ,1716265709047937,108737
READ,1716265709050073,106611
READ,1716265709047305,109390
READ,1716265709048082,108616
READ,1716265709047283,109447
READ,1716265709101986,109724
READ,1716265709102690,109043
READ,1716265709156711,109871
READ,1716265709156696,109890
READ,1716265709211745,109578
READ,1716265709211723,109729
READ,1716265709212494,108971
READ,1716265709212473,109044
READ,1716265709266599,109735
READ,1716265709269510,106826
READ,1716265709321529,114053
READ,1716265709321337,114534
READ,1716265709323004,112941
READ,1716265709376347,112412
READ,1716265709377140,111694
READ,1716265709376349,112549
READ,1716265709377130,111881
READ,1716265709435591,107977
READ,1716265709435876,107747
READ,1716265709488772,109692
READ,1716265709488910,109607
READ,1716265709491253,107300
READ,1716265709543634,109438
READ,1716265709599000,108852
READ,1716265709598478,109392
READ,1716265709654241,108448
READ,1716265709707864,109600
READ,1716265709709608,107987
READ,1716265709708400,109201
READ,1716265709707881,109759
READ,1716265709766361,105840
READ,1716265709817479,109415
READ,1716265709824144,102752
READ,1716265709877449,104039
READ,1716265709873623,107883
READ,1716265709873340,108295
READ,1716265709929013,107178
READ,1716265709928550,107658
READ,1716265709928046,108218
READ,1716265710036279,55856
READ,1716265710037149,109814
READ,1716265710037909,109069
READ,1716265710092365,109315
READ,1716265710092145,109558
READ,1716265710092117,109614
READ,1716265710149090,107239
READ,1716265710147791,108550
READ,1716265710148167,108185
READ,1716265710201742,109333
READ,1716265710201695,109515
READ,1716265710257969,108178
READ,1716265710256367,109964
READ,1716265710256356,110113
READ,1716265710312490,118598
READ,1716265710311956,119187
READ,1716265710366939,118983
READ,1716265710366337,119625
READ,1716265710366479,119511
READ,1716265710431162,109591
READ,1716265710431097,109799
READ,1716265710430809,110101
READ,1716265710431155,109855
READ,1716265710486001,109670
READ,1716265710486584,109133
READ,1716265710540905,109422
READ,1716265710541343,109112
READ,1716265710541017,109454
READ,1716265710541650,108835
READ,1716265710540766,109736
READ,1716265710650461,55933
READ,1716265710651225,110233
READ,1716265710650515,111008
READ,1716265710650481,111093
READ,1716265710716965,99074
READ,1716265710761733,109076
READ,1716265710761586,109313
READ,1716265710818297,107369
READ,1716265710816051,109737
READ,1716265710870838,109649
READ,1716265710874230,106293
READ,1716265710874214,106350
READ,1716265710925801,109387
READ,1716265710929650,105579
READ,1716265710980501,109639
READ,1716265710981121,109048
READ,1716265711036595,108155
READ,1716265711035243,109554
READ,1716265711036492,108346
READ,1716265711090155,109290
READ,1716265711090183,109295
READ,1716265711144852,109613
READ,1716265711148322,106241
READ,1716265711145940,108626
READ,1716265711254475,56119
READ,1716265711255295,110255
READ,1716265711255287,110424
READ,1716265711255975,109749
READ,1716265711310602,109797
READ,1716265711310550,109869
READ,1716265711365739,109378
READ,1716265711365724,109430
READ,1716265711366959,108271
READ,1716265711373361,101902
READ,1716265711421293,108532
READ,1716265711420414,109502
READ,1716265711475243,109340
READ,1716265711476727,107862
READ,1716265711475279,109389
READ,1716265711475166,109523
READ,1716265711531852,107591
READ,1716265711529929,109522
READ,1716265711584703,109363
READ,1716265711584601,109528
READ,1716265711584682,109470
READ,1716265711585191,108990
READ,1716265711641238,107674
READ,1716265711639464,109707
READ,1716265711640171,109033
READ,1716265711694079,109661
READ,1716265711749219,109454
READ,1716265711749821,108935
READ,1716265711749821,108945
READ,1716265711749183,109588
READ,1716265711750110,108693
READ,1716265711805153,108684
READ,1716265711804374,109469
READ,1716265711803753,110172
READ,1716265711858815,109763
READ,1716265711913851,111539
READ,1716265711914357,111119
READ,1716265711914558,110948
READ,1716265711913938,111573
READ,1716265711914552,110968
READ,1716265711968597,111615
READ,1716265711969991,110229
READ,1716265712025520,109532
READ,1716265712025417,109676
READ,1716265712080506,109439
READ,1716265712081323,108672
READ,1716265712136015,108604
READ,1716265712135066,109563
READ,1716265712135110,109531
READ,1716265712135938,108874
READ,1716265712192370,107234
READ,1716265712192170,107499
READ,1716265712189960,109730
READ,1716265712244654,109608
READ,1716265712244639,109695
READ,1716265712299702,109543
READ,1716265712299615,109682
READ,1716265712299987,109385
READ,1716265712299683,109703
READ,1716265712355622,108594
READ,1716265712356386,107831
READ,1716265712409309,109604
READ,1716265712409421,109500
READ,1716265712409253,109779
READ,1716265712464230,109482
READ,1716265712465450,108293
READ,1716265712464234,109599
READ,1716265712519045,109556
READ,1716265712574509,109211
READ,1716265712573755,109979
READ,1716265712574686,109075
READ,1716265712628614,109782
READ,1716265712631074,107457
READ,1716265712683746,109229
READ,1716265712738544,109069
READ,1716265712739347,108297
READ,1716265712739356,108424
READ,1716265712797602,104932
READ,1716265712793709,108832
READ,1716265712796042,106521
READ,1716265712848445,108753
READ,1716265712903422,108588
READ,1716265712903416,108595
READ,1716265712961387,106864
READ,1716265712958705,109759
READ,1716265712958257,110252
READ,1716265713012927,110017
READ,1716265713012029,110937
READ,1716265713013906,109111
READ,1716265713068841,109023
READ,1716265713123025,109520
READ,1716265713123894,108729
READ,1716265713124182,108449
READ,1716265713123854,108949
READ,1716265713122954,109864
READ,1716265713178613,108690
READ,1716265713232643,109329
READ,1716265713234759,107247
READ,1716265713232557,109575
READ,1716265713232830,109330
READ,1716265713288726,108200
READ,1716265713288016,109062
READ,1716265713287318,109806
READ,1716265713342018,109791
READ,1716265713341985,109884
READ,1716265713397713,108670
READ,1716265713397137,109292
READ,1716265713396941,109586
READ,1716265713452681,108346
READ,1716265713451885,109248
READ,1716265713453127,108065
READ,1716265713451824,109446
READ,1716265713510345,105806
READ,1716265713506539,109704
READ,1716265713506396,109853
READ,1716265713506442,109897
READ,1716265713561042,109978
READ,1716265713561280,109827
READ,1716265713561207,109903
READ,1716265713561145,109962
READ,1716265713616251,109695
READ,1716265713616261,109693
READ,1716265713672053,108501
READ,1716265713671120,109624
READ,1716265713671033,109738
READ,1716265713671572,109218
READ,1716265713671121,109700
READ,1716265713725961,109645
READ,1716265713725967,109648
READ,1716265713780778,109435
READ,1716265713782028,108215
READ,1716265713780834,109608
READ,1716265713835630,109499
READ,1716265713890254,109465
READ,1716265713890225,109572
READ,1716265713891160,108650
READ,1716265713891086,108748
